ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Iba1_nuc
1,24,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,5666,24300,1179,2087,1089,1817,1130.726615,1940.323332,5666,2.99E-11,1659457.526,7811259.677,6.83E-11,1808605.842,-21523290.11,308537647.1,18493521.66,-18564364.57,3204307585,-9542211660,17.5327051,14508,0.959933542,84.93630119,1,0.233168724,0.057036264,0.627749125,0.287656623,0.03709014,0.024094368,0.00071935,0.012457953,-3.66E-05,3297.853999,258.9725417,292.8799023,-319.2032901,-319.2032901,3263.946639,229.7077796,269.6701689,19.6468827,4.292395938,3.16227766,85.25535215,64.37049531,nan,nan,0.05169077,0.003232434,nan,0.05633662,-0.008906708,0.001696205,0.576058355,-0.007682254,0.017615886,-0.000696917,0.164066519,0.080509094,-0.003903791,0.003925932,6.063504465,1117.294552,0.390543149,5666,236423,11524589,627180437,698750,30965078,1550661426,84407184158,104665700,4794867590,2.41E+11,1.29E+13,1130.726615,1940.323332,0,24,26
1,25,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,6804,32994,1046,2067,905,1833,982.5928865,1925.277484,6804,-1.46E-11,5233964.296,-42798920.91,1.16E-10,3705848.63,-6964019.659,7448470954,19507798.11,166950034.4,19788641390,48204254518,30.90894949,22828,0.887646257,93.07589302,-2,0.206219313,0.032353089,0.534443774,0.120697486,0.037620908,0.016541045,0.000411946,0.005743637,2.37E-05,3000.085038,636.2704008,769.2481328,-544.6573531,-544.6573531,2867.107306,219.0921281,234.1708778,17.02938637,3.664865446,2.828427125,130.7274342,100.8976036,nan,nan,0.113058221,-0.011207843,nan,0.080049582,-0.001823682,0.0236469,0.421385554,0.043719557,0.062823635,0.001855284,0.126258539,0.119044395,0.025049064,0.028445565,13.72031221,1625.65808,0.29805502,6804,527942,46198508,4354113464,627856,52423008,4831213040,4.75E+11,77444770,6860046060,6.61E+11,6.73E+13,982.5928865,1925.277484,0,25,27
1,26,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,15413,66402,730,2122,424,1905,592.2226043,2025.919808,15413,-5.82E-11,90596053.24,-1735104941,-1.24E-10,15187725.14,-655338757.6,2.13E+11,24440888.88,129087572.6,1.26E+11,-2.65E+12,43.341431,45138,0.880403627,140.0872625,-9,0.232116503,0.023072612,0.484242577,0.093898671,0.009104161,0.003653066,1.70E-05,0.000999433,1.24E-05,6093.309742,1370.321098,5877.898738,-985.3841004,-985.3841004,1585.732102,312.2386201,310.6541485,14.86606875,4.104900324,3.16227766,194.9117749,148.0713935,nan,nan,0.381359809,-0.058831213,nan,0.063932012,-0.022220197,0.058189394,0.102882768,0.004376899,0.034525816,-0.005829901,-0.004005624,0.01383477,0.000498652,0.009778739,77.66877971,2897.344551,0.341463955,15413,2592815,526766145,1.17E+11,1863737,328710417,68150959685,1.54E+13,249803609,45824694855,9.64E+12,2.19E+15,592.2226043,2025.919808,0,26,28
1,27,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,4991,27456,1546,2186,1414,1978,1486.443799,2079.956121,4991,2.91E-11,4020873.986,-69565014.87,-4.73E-11,-48189.80805,-10093666.85,-2128649402,8844149.391,51534796.47,3010348970,28897074630,21.44418662,16080,0.738540845,79.71661413,0,0.18178176,0.046632685,0.516458512,0.037506558,0.017858184,0.000409691,-1.06E-06,4.01E-05,3.12E-07,1772.115971,805.5284642,805.624922,9.655341225,9.655341225,1772.019513,168.3860313,207.0386437,15.8113883,3.556195796,2.828427125,110.8311731,113.5273334,nan,nan,0.161415532,-0.039529558,nan,-0.00193455,-0.005735616,-0.017121485,0.35504298,0.029284084,0.024213308,0.003290011,0.023191895,0.022543617,-0.002435085,-0.003842146,-0.572371467,1159.720959,0.310385572,4991,361567,30214161,2701838359,508863,36815779,3063442883,2.70E+11,60725847,4440919349,3.67E+11,3.19E+13,1486.443799,2079.956121,0,27,29
1,28,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,5889,32130,702,2425,549,2215,634.8152488,2311.471048,5889,4.37E-11,6761826.991,-60977545.28,0,-9681023.5,99763048.13,-25594010324,17759833.31,-144691041.5,37196802578,-9.54E+11,17.00074447,14089,0.975615067,86.59161437,-3,0.183286648,0.058820953,0.707077086,0.412268096,0.024596413,0.012313786,0.000206219,0.006988894,5.83E-05,3972.596179,191.3807792,1148.213108,1643.91637,1643.91637,3015.76385,252.1141385,249.2388413,11.66190379,3.92761825,3.16227766,78.91270338,55.33617684,nan,nan,0.194975906,-0.022912161,nan,-0.279150343,0.037485717,-0.125318064,0.51210118,-0.054367299,0.182129773,-0.060886272,0.042148893,-0.278632648,0.082260365,-0.158104789,-30.2013057,1121.655988,0.417985663,5889,505366,50129936,5401471114,568118,39072164,3274291616,3.07E+11,72566772,4214767590,3.08E+11,2.57E+13,634.8152488,2311.471048,0,28,30
1,29,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,9000,56386,1290,2457,1057,2215,1175.896778,2310.128889,9000,5.82E-11,20849721.11,-264309077.5,-2.47E-10,-14891013.26,643741944.3,-1.22E+11,28534488.49,-1210367972,1.49E+11,-1.09E+13,35.30094879,31248,0.876115331,107.047447,-1,0.159614089,0.028327851,0.6096816,0.14418911,0.19797361,0.103172744,0.014519816,0.039149293,0.002568333,4452.318055,1034.816344,2316.635679,1654.557029,1654.557029,3170.498721,266.9027705,304.8032152,19.20937271,3.72364475,2.828427125,155.1522479,128.6742457,nan,nan,0.257403964,-0.034395831,nan,-0.18383967,0.083773283,-0.16706864,0.352277636,-0.157511095,0.204149483,-0.158037734,0.173800932,-0.234925219,0.209531518,-0.24226673,-37.76567985,1998.109919,0.288018433,9000,1070071,148077715,22299583411,856160,86903652,11189223452,1.60E+12,109980038,9032773074,1.05E+12,1.41E+14,1175.896778,2310.128889,0,29,31
1,30,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,10746,69740,1095,2493,875,2176,982.7172902,2325.141076,10746,5.82E-11,26505407.13,-239958204.5,1.16E-10,-28582537.41,336961193.2,-1.38E+11,54302808.13,-570835237.3,1.83E+11,-5.29E+12,48.09045434,37371,0.93838529,116.971074,-4,0.154086607,0.020794147,0.69978051,0.30300668,0.015578572,0.01295444,0.000181339,0.007043689,3.14E-05,6717.544548,802.2968127,2466.537049,2659.830394,2659.830394,5053.304311,327.8425121,338.3740534,19.41648784,3.527959849,2.828427125,160.2776345,113.2993778,nan,nan,0.229530714,-0.020045575,nan,-0.247518183,0.028148989,-0.111190484,0.470249796,-0.047686306,0.147683315,-0.041093587,0.063321402,-0.231658805,0.05229442,-0.096263201,-32.03397302,2548.342459,0.287549169,10746,1157530,151191402,21756151174,1602670,144052732,16728142580,2.22E+12,293326736,22499865140,2.32E+12,2.80E+14,982.7172902,2325.141076,0,30,32
1,31,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,10317,51684,1568,2486,1349,2250,1460.093438,2337.76592,10317,-1.75E-10,22884363.93,147701883,2.58E-10,-1564461.347,-229831581.1,-9865856938,23966917.7,-353770716.2,37279554638,-3.01E+11,40.97677172,34965,0.363328961,114.6124443,-5,0.199616903,0.02440407,0.440164096,0.000967563,0.037258647,0.005590454,7.97E-05,0.000130486,1.25E-05,2431.04511,2110.127869,2218.121927,151.6391729,151.6391729,2323.051051,197.2225184,245.7356303,18,3.675716305,2.828427125,201.1551586,183.7445126,nan,nan,0.214996794,0.013661628,nan,-0.014697991,-0.021258182,-0.008984099,0.225167302,-0.032721884,0.033947705,-0.00269609,0.093557289,-0.019996819,-0.000794919,-0.001439178,-35.45762727,2304.891665,0.295066495,10317,1146151,150214219,21920121241,905481,99028536,12606254816,1.78E+12,103437291,10862820780,1.31E+12,1.75E+14,1460.093438,2337.76592,0,31,33
1,32,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,4994,21168,1697,2535,1589,2339,1652.343412,2434.426512,4994,8.79E-12,2699004.048,-20860753.15,-1.28E-10,-1997058.468,-25320455.25,-1642136391,9379799.53,47166568.48,3248472166,55041224348,21.7965513,12807,0.885301218,79.74056864,-3,0.235922147,0.045878818,0.484313799,0.097404297,0.018146006,0.001888878,1.06E-05,0.000191497,-3.25E-06,1988.636803,430.026308,540.4493489,399.8915634,399.8915634,1878.213762,178.3765367,199.9024762,16.2788206,3.638032824,2.828427125,95.99004565,82.94830274,nan,nan,0.108219733,-0.0118361,nan,-0.080074402,-0.014366473,-0.013184498,0.376094065,0.026761653,0.026081558,0.006253429,0.055184436,-0.068002949,-0.013896641,-0.00917344,-15.43655697,1169.561579,0.389943,4994,316337,22736869,1761298361,476560,28189878,1891378648,1.38E+11,54856258,3140804478,2.01E+11,1.38E+13,1652.343412,2434.426512,0,32,34
1,33,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,5750,28350,330,2576,155,2414,240.1573913,2499.817217,5750,4.37E-11,7650194.561,106117464.3,-2.11E-10,-3891993.582,109492483.4,-11356455527,8278012.895,-181455972,10781599746,-5.24E+11,17.49228073,16197,0.811153099,85.56358678,-5,0.202821869,0.057168074,0.481760528,0.05578904,0.079794253,0.004871857,7.69E-05,0.000949623,-5.75E-05,2064.127996,705.9950397,1330.468619,676.868449,676.868449,1439.654417,181.7307017,188.5338166,17,4.009452084,3,139.3229042,106.2822687,nan,nan,0.231385847,0.042326977,nan,-0.117716252,0.043673168,-0.059736431,0.250374681,-0.072377179,0.056712615,-0.03632401,0.019325584,-0.04797578,0.034878904,-0.032560318,-42.6943922,1124.247871,0.355004013,5750,489655,49347937,5611400269,493449,38128836,3681531080,4.13E+11,50624433,3461588560,3.08E+11,3.30E+13,240.1573913,2499.817217,0,33,35
1,34,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,3182,14157,1188,2549,1071,2428,1117.888749,2491.201131,3182,7.22E-12,2351682.617,35133462,1.09E-11,-387191.7995,9116661.163,-626891581.7,2078405.276,20361300.37,1092575778,11484962768,13.95140485,8928,0.559247404,63.65098767,-2,0.224765134,0.071677369,0.437534187,0.006577865,0.009172858,0.009859456,-8.43E-05,0.000547646,-4.11E-05,825.1534159,567.0803657,739.0580192,121.681898,121.681898,653.1757624,114.9019349,128.2224629,12.36931688,3.287167841,2.828427125,88.4351325,95.25379704,nan,nan,0.232262105,0.06151351,nan,-0.038240697,0.015961929,-0.019457718,0.205272081,0.035649634,0.033911816,0.006319446,-0.036426034,-0.021337476,-0.006338281,-0.008295758,-54.7188819,746.902633,0.35640681,3182,149200,9347484,693960208,201106,9042417,563578347,41960798031,14788532,664835149,41471642543,3.05E+12,1117.888749,2491.201131,0,34,36
1,35,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,10321,74370,551,2832,350,2462,434.5176824,2670.18254,10321,-2.91E-11,18112081.02,342273540.6,3.49E-10,-34704648.31,-540366430.4,-1.32E+11,100536254.1,1053195094,2.61E+11,6.94E+12,42.8213565,38203,0.975648883,114.6346603,-3,0.138779078,0.023352833,1.113827901,1.023286579,0.067798575,0.05853881,0.00365449,0.053965622,0.000495099,10968.1483,527.6694647,1754.876565,3362.527692,3362.527692,9740.941197,418.9157108,393.3153951,16.55294536,3.45749354,2.828427125,119.4585938,91.88422844,nan,nan,0.170029703,0.031627793,nan,-0.325794758,-0.04993257,-0.12015533,0.943798198,0.097320511,0.237218493,0.062116565,-0.154789546,-0.572170813,-0.130745166,-0.211682613,-20.05034532,2356.655121,0.270162029,10321,872307,91837447,11165743941,2148652,146894439,12712273707,1.31E+12,547848086,32906241925,2.47E+12,2.19E+14,434.5176824,2670.18254,0,35,37
1,36,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,8617,42222,1537,2723,1351,2496,1434.959499,2652.604735,8617,5.82E-11,17898580.87,411240432.8,1.16E-10,7721158.052,-49760598.33,24334329528,22650657.73,-534724409.9,43741987245,-1.24E+12,29.76312323,29705,0.754882847,104.7449529,-3,0.204087916,0.033598624,0.546097914,0.047347269,0.103925035,0.027423744,0.001008435,0.002940758,0.001061341,3290.367804,1415.357923,2077.12439,-896.0378383,-896.0378383,2628.601338,229.4469108,245.5789079,17.69180601,3.849891351,3,177.1470825,150.4849719,nan,nan,0.241049598,0.059663067,nan,0.103984895,-0.007219305,0.03803217,0.305048316,-0.077578214,0.068364435,-0.020882049,-0.157409949,0.095523094,-0.034322146,0.028067976,36.4476272,1795.238816,0.290085844,8617,723479,78641515,10019454359,1349463,121021395,13562402123,1.74E+12,233982953,21528706839,2.43E+12,3.12E+14,1434.959499,2652.604735,0,36,38
1,37,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,5804,35520,754,2940,562,2755,672.8883529,2860.4347,5804,-2.91E-11,12256237.65,-239350546.3,5.82E-11,-3291365.314,172365637.5,-24209629884,7741816.251,-197289916.5,15168035062,-9.87E+11,21.61561352,21173,0.755347175,85.96442472,1,0.163400901,0.046262855,0.593653356,0.056145372,0.06823087,0.03110751,0.000349346,0.006680278,0.001389908,2410.411363,1035.152714,2111.688086,567.0856847,567.0856847,1333.875991,196.3837616,197.6486782,18.86796226,4.176463673,3,148.429241,128.695157,nan,nan,0.363833233,-0.093264403,nan,-0.09770601,0.067163324,-0.123824316,0.229820122,-0.076875221,0.077579524,-0.066258221,-0.020687332,-0.018815118,0.030748728,-0.045890487,-62.22111961,1255.60321,0.274122703,5804,643596,83623538,11751673854,611943,64565986,8259240140,1.15E+12,72261843,7121658598,8.79E+11,1.19E+14,672.8883529,2860.4347,0,37,39
1,38,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,7692,31244,451,3206,344,2914,410.9518981,3057.890536,7692,-4.02E-11,3769248.202,-79996634.87,2.89E-10,-3432446.502,-66855082.2,-1275751775,38779321.83,78612957.18,14440503470,-989364856.1,23.27350352,21154,0.955067434,98.9634204,-4,0.246191269,0.042967317,0.719128363,0.363591722,0.013969732,0.002478455,1.24E-05,0.001469542,7.71E-06,5084.850582,446.6847841,490.0218672,446.2358947,446.2358947,5041.513499,285.232553,295.2642884,18.43908891,3.908066629,3,101.6513108,84.53967439,nan,nan,0.063705391,-0.015416065,nan,-0.058012987,-0.01288357,-0.002803163,0.655422972,0.015149418,0.031729594,-2.48E-05,0.062666942,-0.11453487,-0.015152715,-0.006437195,-5.546997577,1499.876334,0.363619174,7692,514994,38249074,2985568112,1106806,70670316,4977207046,3.69E+11,198038230,12349855216,8.39E+11,5.99E+13,410.9518981,3057.890536,0,38,40
1,39,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,4927,19519,1809,3187,1660,3056,1736.876801,3111.640349,4927,-2.91E-11,5840570.218,-10493611.79,6.18E-11,-2198392.308,87026741.1,-4852513724,5424158.699,-64236339.74,7558486759,-1.02E+11,17.14708466,14406,0.750520628,79.20385872,-1,0.252420718,0.058318952,0.464040216,0.033099256,0.023191983,0.011113967,8.47E-05,0.001398373,-0.000157028,1591.352578,694.9735671,1185.421193,446.1928776,446.1928776,1100.904952,159.5670431,160.9099127,18.68154169,4.044355079,3,122.3495937,105.4494053,nan,nan,0.240596954,-0.00615841,nan,-0.090560763,0.051073582,-0.040571315,0.223443262,-0.037698527,0.063195648,-0.012090518,0.0447937,-0.038259363,0.02637061,-0.013991234,-47.7051211,1030.36562,0.342010273,4927,378772,34959350,3575078104,274140,18876614,1694166442,1.75E+11,20677404,1280737708,1.10E+11,1.14E+13,1736.876801,3111.640349,0,39,41
1,40,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,1620,3510,941,3266,851,3227,892.3216049,3246.921605,1620,6.88E-12,644541.4438,3433697.979,6.25E-13,-43038.15617,1837829.569,13070462.27,109819.0438,-33810.50659,28836190.63,186957344.6,3.015458035,2259,0.914239268,45.4163854,1,0.461538462,0.331624579,0.287441125,0.042589942,0.00400835,0.001287272,2.74E-06,0.000126414,1.03E-06,399.9896901,65.66493188,397.8650888,26.56676307,26.56676307,67.78953323,79.99896901,89.14033879,13.60147051,4.972282758,4.123105626,36.41872244,32.41356059,nan,nan,0.245595734,0.032506825,nan,-0.016399236,0.017398736,0.003074298,0.041845391,-0.000320084,0.006782548,0.001092547,-0.001546742,-0.002022936,0.000748641,-5.81E-05,-85.42766389,247.764502,0.717131474,1620,66941,3410651,197634245,32273,1290534,66226660,3957628284,752749,29356208,1498651738,90586231754,892.3216049,3246.921605,0,40,42
1,41,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,7449,48357,1436,3423,1237,3180,1334.82011,3318.13438,7449,2.91E-11,12175552.95,-107944827,-1.46E-11,7057720.07,161040388.6,34211706258,22387976.49,474540010.2,40252570197,1.82E+12,31.80320147,26337,0.818702086,97.38768592,-2,0.154041814,0.031443375,0.622905457,0.098587749,0.120862837,0.005863119,-0.00014757,-0.001148719,-5.08E-05,3489.455439,1150.567306,1634.521808,-947.4721533,-947.4721533,3005.500938,236.2864512,259.5380512,16.2788206,3.542242948,2.828427125,148.9926516,135.6800534,nan,nan,0.219428354,-0.022540155,nan,0.127194543,0.033627136,0.082771497,0.403477103,0.09908956,0.09738671,0.050933746,-0.035445941,0.097451994,0.058522011,0.064251421,27.05726062,1725.398195,0.282834036,7449,728662,83453350,10437498916,1028963,107710994,13069591096,1.73E+12,164523143,18518039548,2.37E+12,3.26E+14,1334.82011,3318.13438,0,41,43
1,42,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,7397,37816,218,3497,55,3265,140.0551575,3368.128566,7397,-1.46E-11,9511363.496,-53309014.23,-7.28E-12,-4710898.455,-141651182.7,-17187721430,18147712.73,318726842.2,23362425781,8.34E+11,30.79314467,21226,0.795046841,97.04716849,-1,0.195605035,0.032474761,0.505506139,0.054565068,0.069018211,0.004158004,-4.36E-05,-0.000955025,-5.53E-05,2733.553245,1005.675662,1285.840678,636.8660882,636.8660882,2453.38823,209.1335744,239.7018982,14.14213562,3.223028524,2.828427125,136.912506,126.8495589,nan,nan,0.173832727,-0.011328218,nan,-0.086097889,-0.030101016,-0.042466987,0.331673412,0.067729769,0.05772329,0.023954393,0.06135592,-0.050067015,-0.026562317,-0.026931345,-23.74526872,1691.841846,0.348487704,7397,629153,63024071,6925194311,762842,60172748,5556558440,5.59E+11,96818514,7581984398,6.85E+11,6.64E+13,140.0551575,3368.128566,0,42,44
1,43,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,4322,17784,1042,3527,938,3356,986.2427117,3428.84174,4322,4.60E-12,2565556.395,3069901.484,3.46E-11,2587102.015,33648101.52,2734936033,8074885.75,109392838.3,5418967700,1.21E+11,20.47134558,12645,0.911387907,74.18181254,-1,0.24302744,0.048848767,0.569626453,0.163714785,0.085142376,0.0623513,0.004542746,0.025228272,4.65E-05,2105.339751,356.5857799,593.6039786,-598.5890826,-598.5890826,1868.321553,183.5359257,170.8830009,16,3.652108749,2.828427125,96.21936485,75.53391608,nan,nan,0.137344743,0.002499842,nan,0.138498168,0.02739988,0.033876059,0.43228171,0.089079339,0.067121596,0.022837243,0.204902841,0.144328812,0.056701145,0.036510437,21.60165617,1054.436688,0.341795176,4322,208505,12624403,859644131,314822,17774969,1202849215,88286084525,31007068,1982155905,1.43E+11,1.09E+13,986.2427117,3428.84174,0,43,45
1,44,file:///J:/Ellen/adult_mg_morphology_analysis/mg_tiff_processed/WT_MD/14-1-2_20x_6x2tile_2umstep_slice1-Airy-Only.tif,0,14-1-2,0,slice1,10794,42816,1770,3483,1578,3260,1681.78488,3392.628775,10794,1.16E-10,21388266.49,-161162756.3,-1.46E-10,-4720553.984,387014480.9,-24784816945,22329779.5,-57574433.75,33158153920,-9.64E+11,30.85745089,27363,0.597201206,117.2320248,-5,0.252102018,0.032407084,0.375228585,0.006631534,0.029040815,0.002134707,6.09E-06,-0.000112557,-1.57E-05,2464.609224,1585.608118,1981.495877,437.3312937,437.3312937,2068.721466,198.5793232,251.8829093,23.85372088,4.818702856,3.16227766,168.8929067,159.2787804,nan,nan,0.183573826,-0.013314003,nan,-0.040516147,0.031972101,-0.019707815,0.191654759,-0.004756348,0.02636593,-0.007375166,-0.074494678,-0.022558017,0.008557345,-0.007165248,-42.15250826,2045.861182,0.39447429,10794,1120254,137653694,18564766788,1431595,143857362,17664011062,2.41E+12,212200471,20713463502,2.53E+12,3.44E+14,1681.78488,3392.628775,0,44,46
